Device_ID,Timestamp,Device_Type,Battery_Level,Signal_Strength_dBm,Latency_ms,Data_Volume_MB,Local_Model_Accuracy,Privacy_Budget_Used,User_Heart_Rate,Location_X,Location_Y
DEV_01792,2025-01-02 05:52:00,Wearable,54.3,-52.0,8.069,15.61,0.9461,1.47,79,730.67,738.6
DEV_01793,2025-01-02 05:53:00,Wearable,46.13,-61.4,7.365,86.21,0.7772,3.98,54,696.18,350.26
DEV_01794,2025-01-02 05:54:00,SmartSensor,95.0,-44.9,3.282,6.34,0.9341,3.75,73,504.03,461.09
DEV_01795,2025-01-02 05:55:00,IndustrialController,46.4,-53.3,2.222,9.15,0.9233,4.78,69,571.91,525.07
DEV_01796,2025-01-02 05:56:00,AutonomousVehicle,95.18,-59.1,2.635,16.41,0.8394,1.57,80,235.55,355.82
DEV_01797,2025-01-02 05:57:00,AutonomousVehicle,93.85,-54.2,9.729,202.28,0.801,1.44,65,851.85,788.25
DEV_01798,2025-01-02 05:58:00,Wearable,72.0,-72.2,0.538,69.53,0.9407,3.04,48,981.23,220.39
DEV_01799,2025-01-02 05:59:00,AutonomousVehicle,24.8,-52.8,11.798,65.64,0.8421,2.54,55,248.6,778.83
DEV_01800,2025-01-02 06:00:00,Wearable,97.07,-60.1,7.708,10.3,0.8358,3.3,87,426.51,17.5
DEV_01801,2025-01-02 06:01:00,SmartSensor,80.31,-54.3,4.829,9.42,0.707,2.49,73,45.66,724.46
DEV_01802,2025-01-02 06:02:00,IndustrialController,75.28,-53.6,2.157,17.27,0.7087,1.43,75,216.65,499.83
DEV_01803,2025-01-02 06:03:00,IndustrialController,53.38,-71.8,2.153,149.72,0.902,1.1,77,7.51,728.4
DEV_01804,2025-01-02 06:04:00,IndustrialController,51.8,-31.9,2.173,17.14,0.7449,4.25,89,756.49,421.49
DEV_01805,2025-01-02 06:05:00,Wearable,18.91,-60.7,3.99,71.87,0.945,4.98,82,635.89,401.05
DEV_01806,2025-01-02 06:06:00,SmartSensor,81.6,-54.2,2.738,73.41,0.9388,3.14,60,685.21,648.53
DEV_01807,2025-01-02 06:07:00,SmartSensor,63.97,-65.9,2.02,23.93,0.7255,4.08,81,461.37,962.8
DEV_01808,2025-01-02 06:08:00,IndustrialController,20.15,-61.7,2.087,75.4,0.7151,4.46,86,389.71,126.31
DEV_01809,2025-01-02 06:09:00,Wearable,94.59,-46.0,4.031,2.31,0.8999,2.91,89,612.49,984.11
DEV_01810,2025-01-02 06:10:00,AutonomousVehicle,25.16,-59.4,6.397,29.05,0.9177,4.86,64,374.75,933.69
DEV_01811,2025-01-02 06:11:00,AutonomousVehicle,65.87,-66.4,2.461,8.76,0.7816,3.3,63,69.59,358.54
DEV_01812,2025-01-02 06:12:00,Wearable,88.49,-70.7,6.067,34.86,0.7844,1.16,85,435.47,918.2
DEV_01813,2025-01-02 06:13:00,SmartSensor,97.37,-39.2,3.613,35.84,0.9468,4.41,78,275.23,623.94
DEV_01814,2025-01-02 06:14:00,AutonomousVehicle,25.96,-83.7,7.448,54.98,0.7329,0.5,73,540.27,836.65
DEV_01815,2025-01-02 06:15:00,SmartSensor,68.99,-78.5,3.34,25.59,0.7635,1.71,76,790.67,339.45
DEV_01816,2025-01-02 06:16:00,Wearable,46.19,-55.8,11.424,86.35,0.767,4.54,72,529.95,60.88
DEV_01817,2025-01-02 06:17:00,AutonomousVehicle,33.92,-60.5,0.58,130.92,0.886,4.42,56,806.89,131.87
DEV_01818,2025-01-02 06:18:00,IndustrialController,57.65,-67.2,5.937,22.24,0.8927,3.5,85,601.2,490.12
DEV_01819,2025-01-02 06:19:00,SmartSensor,45.69,-52.7,2.906,74.62,0.9424,3.25,81,929.47,478.11
DEV_01820,2025-01-02 06:20:00,AutonomousVehicle,77.12,-69.0,2.471,133.27,0.7334,4.19,51,458.28,459.22
DEV_01821,2025-01-02 06:21:00,Wearable,20.09,-55.9,2.286,0.51,0.7816,1.56,77,733.21,251.9
DEV_01822,2025-01-02 06:22:00,IndustrialController,14.97,-61.4,8.041,110.45,0.7288,3.54,83,734.79,775.49
DEV_01823,2025-01-02 06:23:00,Wearable,30.73,-55.9,8.808,68.14,0.7866,3.84,63,913.07,701.33
DEV_01824,2025-01-02 06:24:00,AutonomousVehicle,39.41,-62.5,3.476,100.02,0.8286,1.4,74,759.74,228.17
DEV_01825,2025-01-02 06:25:00,SmartSensor,68.61,-69.7,1.355,15.07,0.7864,1.66,85,363.34,662.09
DEV_01826,2025-01-02 06:26:00,Wearable,64.23,-71.0,3.266,168.35,0.779,4.57,68,184.39,175.23
DEV_01827,2025-01-02 06:27:00,IndustrialController,29.73,-56.9,5.227,21.79,0.8774,2.54,39,293.54,463.45
DEV_01828,2025-01-02 06:28:00,Wearable,12.98,-55.7,4.993,107.41,0.8033,0.81,102,20.16,508.75
DEV_01829,2025-01-02 06:29:00,SmartSensor,33.45,-64.5,1.797,70.48,0.7441,3.08,64,356.74,402.34
DEV_01830,2025-01-02 06:30:00,SmartSensor,52.39,-46.2,3.363,159.78,0.7482,0.5,47,321.84,441.74
DEV_01831,2025-01-02 06:31:00,Wearable,56.2,-67.8,1.58,57.92,0.7001,0.99,79,889.64,638.67
DEV_01832,2025-01-02 06:32:00,IndustrialController,28.51,-74.3,9.907,35.65,0.8592,3.73,101,652.11,867.32
DEV_01833,2025-01-02 06:33:00,IndustrialController,56.46,-54.4,17.006,58.81,0.9356,0.96,81,684.24,172.92
DEV_01834,2025-01-02 06:34:00,SmartSensor,28.8,-64.3,9.309,113.71,0.9303,1.57,79,994.03,170.08
DEV_01835,2025-01-02 06:35:00,AutonomousVehicle,20.43,-74.8,0.964,8.31,0.713,4.9,72,696.37,106.61
DEV_01836,2025-01-02 06:36:00,IndustrialController,40.56,-50.6,2.35,55.01,0.8124,2.67,75,393.75,548.35
DEV_01837,2025-01-02 06:37:00,AutonomousVehicle,65.72,-87.9,2.775,20.5,0.8138,0.3,67,933.57,956.3
DEV_01838,2025-01-02 06:38:00,Wearable,84.39,-65.8,4.533,14.7,0.7759,4.17,94,699.34,682.84
DEV_01839,2025-01-02 06:39:00,SmartSensor,24.03,-59.9,5.29,34.89,0.8538,1.22,74,715.14,345.79
DEV_01840,2025-01-02 06:40:00,Wearable,25.14,-64.1,3.566,5.33,0.8265,0.99,90,778.74,208.03
DEV_01841,2025-01-02 06:41:00,AutonomousVehicle,83.8,-59.9,3.276,15.72,0.9171,3.48,81,169.86,148.94
DEV_01842,2025-01-02 06:42:00,AutonomousVehicle,25.44,-46.2,5.792,18.12,0.9265,3.79,77,924.4,81.2
DEV_01843,2025-01-02 06:43:00,IndustrialController,23.31,-55.3,0.363,43.66,0.8426,3.35,81,881.15,411.38
DEV_01844,2025-01-02 06:44:00,Wearable,80.72,-48.9,7.423,43.66,0.8818,2.94,69,217.6,795.58
DEV_01845,2025-01-02 06:45:00,IndustrialController,91.85,-48.3,5.478,38.27,0.9485,0.42,75,83.1,967.48
DEV_01846,2025-01-02 06:46:00,IndustrialController,16.7,-55.8,0.289,32.53,0.9199,4.45,82,52.36,450.43
DEV_01847,2025-01-02 06:47:00,AutonomousVehicle,48.97,-71.8,5.317,43.2,0.8812,2.89,82,991.49,125.69
DEV_01848,2025-01-02 06:48:00,SmartSensor,26.81,-73.9,4.801,81.72,0.8354,0.56,76,553.96,640.36
DEV_01849,2025-01-02 06:49:00,IndustrialController,77.62,-54.3,3.762,59.85,0.9171,4.91,70,782.16,775.13
DEV_01850,2025-01-02 06:50:00,SmartSensor,83.46,-62.4,2.551,16.82,0.8664,2.78,69,867.19,672.56
DEV_01851,2025-01-02 06:51:00,AutonomousVehicle,44.48,-54.3,5.108,18.2,0.881,2.48,89,416.4,806.85
DEV_01852,2025-01-02 06:52:00,Wearable,61.32,-50.5,4.235,34.8,0.911,3.59,85,864.1,863.96
DEV_01853,2025-01-02 06:53:00,AutonomousVehicle,84.44,-77.3,4.55,53.0,0.8771,2.81,81,763.59,530.26
DEV_01854,2025-01-02 06:54:00,AutonomousVehicle,60.16,-68.7,8.719,34.18,0.7967,3.11,79,385.95,865.12
DEV_01855,2025-01-02 06:55:00,Wearable,58.21,-54.5,3.885,75.6,0.9097,2.78,78,752.3,414.19
DEV_01856,2025-01-02 06:56:00,Wearable,22.31,-65.4,0.584,1.25,0.711,2.69,68,155.29,200.17
DEV_01857,2025-01-02 06:57:00,SmartSensor,35.97,-65.6,0.499,61.47,0.774,0.64,68,581.26,119.99
DEV_01858,2025-01-02 06:58:00,AutonomousVehicle,80.06,-51.0,4.736,61.82,0.9233,0.42,85,63.24,157.83
DEV_01859,2025-01-02 06:59:00,Wearable,94.76,-50.3,8.002,158.93,0.8934,1.75,89,578.83,924.49
DEV_01860,2025-01-02 07:00:00,SmartSensor,90.77,-67.8,1.618,32.1,0.9473,3.42,77,612.68,603.2
DEV_01861,2025-01-02 07:01:00,AutonomousVehicle,72.2,-56.0,2.773,61.43,0.836,4.5,68,317.04,304.73
DEV_01862,2025-01-02 07:02:00,AutonomousVehicle,13.3,-70.8,5.747,19.35,0.9165,4.32,81,147.02,743.93
DEV_01863,2025-01-02 07:03:00,Wearable,88.65,-63.8,0.436,18.18,0.947,4.4,79,83.51,218.26
DEV_01864,2025-01-02 07:04:00,AutonomousVehicle,52.62,-64.7,7.498,45.53,0.9427,2.41,76,770.68,380.67
DEV_01865,2025-01-02 07:05:00,SmartSensor,61.01,-63.7,9.29,7.91,0.7344,2.98,78,865.91,790.83
DEV_01866,2025-01-02 07:06:00,AutonomousVehicle,45.01,-53.2,1.333,3.11,0.8301,0.38,65,96.37,264.12
DEV_01867,2025-01-02 07:07:00,IndustrialController,57.6,-60.7,5.674,51.05,0.7025,3.92,69,303.02,461.81
DEV_01868,2025-01-02 07:08:00,Wearable,80.94,-58.2,4.151,46.7,0.8615,2.96,66,627.04,472.43
DEV_01869,2025-01-02 07:09:00,IndustrialController,75.04,-65.1,4.999,48.0,0.9095,2.85,92,451.49,720.07
DEV_01870,2025-01-02 07:10:00,AutonomousVehicle,55.96,-61.7,10.252,32.4,0.9417,1.27,51,404.52,922.07
DEV_01871,2025-01-02 07:11:00,IndustrialController,66.06,-64.4,5.359,60.43,0.7026,1.72,73,631.4,885.19
DEV_01872,2025-01-02 07:12:00,IndustrialController,55.71,-56.6,2.579,56.48,0.8371,3.53,85,887.39,712.99
DEV_01873,2025-01-02 07:13:00,SmartSensor,56.38,-62.6,1.696,122.72,0.7894,4.56,73,350.5,797.48
DEV_01874,2025-01-02 07:14:00,SmartSensor,18.68,-61.7,3.56,32.52,0.814,0.98,84,332.48,722.62
DEV_01875,2025-01-02 07:15:00,AutonomousVehicle,12.17,-37.8,4.336,54.1,0.9342,4.34,73,552.26,611.89
DEV_01876,2025-01-02 07:16:00,AutonomousVehicle,57.66,-52.4,3.252,18.8,0.9262,3.53,83,814.24,83.44
DEV_01877,2025-01-02 07:17:00,AutonomousVehicle,60.05,-40.9,3.783,1.44,0.9195,4.79,63,159.17,695.32
DEV_01878,2025-01-02 07:18:00,IndustrialController,33.38,-69.4,0.54,79.08,0.7082,3.59,61,223.52,751.72
DEV_01879,2025-01-02 07:19:00,SmartSensor,19.34,-70.5,2.096,67.91,0.7404,2.72,61,945.76,767.16
DEV_01880,2025-01-02 07:20:00,AutonomousVehicle,38.68,-55.1,18.604,25.5,0.8241,3.38,77,988.93,285.9
DEV_01881,2025-01-02 07:21:00,IndustrialController,70.42,-56.6,1.31,10.86,0.7906,4.41,57,513.15,463.21
DEV_01882,2025-01-02 07:22:00,SmartSensor,47.29,-66.5,2.763,11.01,0.8227,1.4,76,473.64,931.95
DEV_01883,2025-01-02 07:23:00,IndustrialController,70.77,-58.4,1.957,64.72,0.8856,1.19,62,577.27,82.13
DEV_01884,2025-01-02 07:24:00,SmartSensor,72.57,-46.3,5.249,49.56,0.7004,0.3,89,187.81,218.37
DEV_01885,2025-01-02 07:25:00,SmartSensor,85.92,-74.4,2.418,128.74,0.7486,1.93,81,732.18,281.3
DEV_01886,2025-01-02 07:26:00,Wearable,38.29,-70.4,1.097,99.54,0.7026,2.5,96,609.07,342.17
DEV_01887,2025-01-02 07:27:00,SmartSensor,36.75,-43.2,5.892,21.33,0.8404,0.28,67,862.55,708.33
DEV_01888,2025-01-02 07:28:00,AutonomousVehicle,54.04,-79.1,2.58,19.13,0.7874,1.23,59,402.16,399.5
DEV_01889,2025-01-02 07:29:00,SmartSensor,75.04,-74.0,1.962,90.57,0.7534,0.74,85,280.25,947.37
DEV_01890,2025-01-02 07:30:00,AutonomousVehicle,55.5,-63.6,4.337,8.57,0.8246,1.03,93,36.81,52.5
DEV_01891,2025-01-02 07:31:00,AutonomousVehicle,44.62,-60.6,4.34,10.35,0.7896,2.45,73,726.59,879.46
DEV_01892,2025-01-02 07:32:00,IndustrialController,16.42,-57.4,3.983,76.83,0.9116,0.49,65,505.0,140.68
DEV_01893,2025-01-02 07:33:00,Wearable,41.97,-54.4,0.544,6.73,0.922,1.1,92,394.83,922.34
DEV_01894,2025-01-02 07:34:00,AutonomousVehicle,90.0,-47.5,3.419,1.2,0.7504,3.78,85,621.43,757.8
DEV_01895,2025-01-02 07:35:00,IndustrialController,53.1,-56.7,2.984,93.99,0.8967,4.45,101,328.44,16.2
DEV_01896,2025-01-02 07:36:00,Wearable,85.2,-75.6,5.011,23.47,0.7152,0.32,81,787.25,10.61
DEV_01897,2025-01-02 07:37:00,SmartSensor,40.7,-48.6,0.951,70.96,0.8809,1.11,74,344.64,222.31
DEV_01898,2025-01-02 07:38:00,IndustrialController,41.56,-48.6,13.083,82.21,0.9009,2.23,92,217.93,140.97
DEV_01899,2025-01-02 07:39:00,AutonomousVehicle,16.34,-58.4,5.408,17.32,0.7824,3.28,90,228.57,150.97
DEV_01900,2025-01-02 07:40:00,SmartSensor,17.34,-60.8,1.833,7.82,0.7627,3.7,64,843.38,174.52
DEV_01901,2025-01-02 07:41:00,Wearable,67.56,-67.2,2.277,98.87,0.7495,1.99,74,966.87,531.99
DEV_01902,2025-01-02 07:42:00,SmartSensor,13.8,-62.5,2.71,52.42,0.9085,2.93,89,521.12,126.89
DEV_01903,2025-01-02 07:43:00,IndustrialController,65.91,-59.9,8.209,71.86,0.9009,1.54,78,239.39,647.89
DEV_01904,2025-01-02 07:44:00,SmartSensor,41.39,-56.0,2.892,3.78,0.9089,4.37,66,641.84,305.46
DEV_01905,2025-01-02 07:45:00,Wearable,96.97,-67.6,1.259,55.86,0.7434,2.89,67,433.68,789.05
DEV_01906,2025-01-02 07:46:00,Wearable,79.71,-60.6,7.206,38.71,0.7906,1.79,82,200.86,929.27
DEV_01907,2025-01-02 07:47:00,SmartSensor,63.53,-56.3,1.165,19.24,0.7833,4.08,75,400.53,410.08
DEV_01908,2025-01-02 07:48:00,IndustrialController,67.17,-33.6,0.984,21.76,0.9212,4.91,96,420.13,768.99
DEV_01909,2025-01-02 07:49:00,AutonomousVehicle,90.56,-61.8,3.479,31.61,0.8935,4.31,58,532.33,137.7
DEV_01910,2025-01-02 07:50:00,Wearable,80.47,-54.2,3.137,50.48,0.7102,4.84,75,376.89,66.77
DEV_01911,2025-01-02 07:51:00,AutonomousVehicle,28.94,-59.9,6.516,12.2,0.8114,0.2,73,135.36,407.32
DEV_01912,2025-01-02 07:52:00,AutonomousVehicle,11.1,-48.9,1.571,174.08,0.7939,1.35,86,781.71,214.51
DEV_01913,2025-01-02 07:53:00,SmartSensor,68.53,-64.3,3.353,28.12,0.7282,3.91,111,859.64,675.91
DEV_01914,2025-01-02 07:54:00,AutonomousVehicle,38.54,-54.5,4.182,44.35,0.8704,2.09,104,220.26,554.26
DEV_01915,2025-01-02 07:55:00,AutonomousVehicle,76.47,-61.6,5.336,35.74,0.8003,4.84,96,324.59,517.32
DEV_01916,2025-01-02 07:56:00,IndustrialController,67.16,-69.5,0.203,44.05,0.8829,1.37,80,263.37,458.65
DEV_01917,2025-01-02 07:57:00,AutonomousVehicle,58.82,-51.0,2.806,13.49,0.8245,0.36,60,921.4,120.07
DEV_01918,2025-01-02 07:58:00,SmartSensor,26.72,-74.5,5.48,2.6,0.712,4.41,65,198.78,985.53
DEV_01919,2025-01-02 07:59:00,SmartSensor,31.97,-62.3,8.33,75.96,0.7472,1.68,82,762.62,741.55
DEV_01920,2025-01-02 08:00:00,SmartSensor,70.7,-72.9,6.109,30.47,0.7347,4.03,70,841.55,550.65
DEV_01921,2025-01-02 08:01:00,SmartSensor,29.66,-55.4,1.289,11.17,0.758,0.85,53,839.0,740.49
DEV_01922,2025-01-02 08:02:00,SmartSensor,22.17,-43.6,2.408,103.03,0.7751,4.89,88,950.3,18.85
DEV_01923,2025-01-02 08:03:00,IndustrialController,13.69,-60.2,1.409,124.99,0.7523,1.67,91,89.69,691.84
DEV_01924,2025-01-02 08:04:00,AutonomousVehicle,19.96,-56.2,1.946,292.0,0.727,4.78,61,942.83,584.87
DEV_01925,2025-01-02 08:05:00,SmartSensor,15.26,-54.4,3.397,186.46,0.7324,0.36,84,287.1,282.66
DEV_01926,2025-01-02 08:06:00,IndustrialController,85.86,-71.4,1.739,146.5,0.9376,3.42,69,38.26,722.91
DEV_01927,2025-01-02 08:07:00,SmartSensor,35.08,-53.2,1.021,28.19,0.813,2.92,76,749.2,395.97
DEV_01928,2025-01-02 08:08:00,SmartSensor,50.58,-61.1,0.578,15.9,0.8422,0.79,85,246.82,107.55
DEV_01929,2025-01-02 08:09:00,Wearable,78.43,-49.4,4.456,18.08,0.8922,0.52,85,747.13,257.1
DEV_01930,2025-01-02 08:10:00,Wearable,21.58,-44.7,5.459,151.15,0.7563,0.56,82,472.27,485.26
DEV_01931,2025-01-02 08:11:00,AutonomousVehicle,12.96,-58.0,5.148,10.1,0.92,1.99,85,956.97,81.54
DEV_01932,2025-01-02 08:12:00,Wearable,18.17,-61.3,2.68,47.42,0.7821,3.09,92,290.12,737.48
DEV_01933,2025-01-02 08:13:00,Wearable,62.36,-65.1,0.445,99.69,0.7516,4.71,63,672.36,812.59
DEV_01934,2025-01-02 08:14:00,Wearable,84.33,-53.1,1.031,1.73,0.9324,2.85,64,951.7,7.32
DEV_01935,2025-01-02 08:15:00,Wearable,54.35,-45.9,18.23,20.58,0.7649,3.87,80,536.71,674.5
DEV_01936,2025-01-02 08:16:00,Wearable,24.02,-65.4,2.199,33.84,0.849,2.34,49,403.36,387.24
DEV_01937,2025-01-02 08:17:00,Wearable,21.48,-45.5,3.257,16.92,0.806,4.76,68,208.25,358.68
DEV_01938,2025-01-02 08:18:00,IndustrialController,94.84,-42.1,2.36,155.5,0.8739,0.5,74,629.51,69.16
DEV_01939,2025-01-02 08:19:00,SmartSensor,95.08,-41.9,1.13,51.44,0.7269,0.36,67,383.02,383.12
DEV_01940,2025-01-02 08:20:00,Wearable,51.62,-48.7,3.922,17.32,0.8494,4.67,82,269.68,499.37
DEV_01941,2025-01-02 08:21:00,IndustrialController,47.52,-58.4,2.53,89.21,0.8095,1.09,86,160.42,140.06
DEV_01942,2025-01-02 08:22:00,AutonomousVehicle,95.86,-69.1,6.733,15.1,0.846,4.64,75,905.8,613.91
DEV_01943,2025-01-02 08:23:00,AutonomousVehicle,48.15,-73.9,2.029,7.84,0.7491,2.9,68,774.8,41.06
DEV_01944,2025-01-02 08:24:00,IndustrialController,88.45,-38.6,5.736,14.82,0.9488,1.08,74,43.26,607.39
DEV_01945,2025-01-02 08:25:00,SmartSensor,53.89,-55.1,5.32,4.66,0.8595,3.46,51,577.76,627.32
DEV_01946,2025-01-02 08:26:00,IndustrialController,22.84,-62.0,1.122,49.24,0.7973,4.33,61,142.85,935.86
DEV_01947,2025-01-02 08:27:00,SmartSensor,69.3,-57.7,1.282,88.96,0.8566,2.36,56,455.93,214.51
DEV_01948,2025-01-02 08:28:00,IndustrialController,64.25,-49.9,4.523,8.02,0.9018,3.8,56,501.97,802.5
DEV_01949,2025-01-02 08:29:00,AutonomousVehicle,14.9,-57.8,1.764,12.06,0.716,1.1,85,143.22,752.91
DEV_01950,2025-01-02 08:30:00,AutonomousVehicle,14.41,-46.7,6.019,10.08,0.8241,2.24,74,46.41,808.41
DEV_01951,2025-01-02 08:31:00,AutonomousVehicle,59.23,-61.4,3.999,35.64,0.708,2.0,59,60.36,486.49
DEV_01952,2025-01-02 08:32:00,SmartSensor,36.21,-71.9,1.626,9.31,0.7568,1.02,82,670.36,974.85
DEV_01953,2025-01-02 08:33:00,SmartSensor,88.62,-63.4,5.204,88.73,0.7471,0.64,87,447.93,167.41
DEV_01954,2025-01-02 08:34:00,IndustrialController,91.71,-72.0,0.698,11.34,0.7774,0.43,74,314.04,292.53
DEV_01955,2025-01-02 08:35:00,Wearable,48.67,-53.1,12.832,70.59,0.8435,1.9,78,732.42,464.74
DEV_01956,2025-01-02 08:36:00,Wearable,50.13,-59.4,2.245,19.45,0.7049,0.32,80,657.57,84.72
DEV_01957,2025-01-02 08:37:00,SmartSensor,30.35,-51.4,2.111,26.22,0.8609,3.51,50,97.43,845.56
DEV_01958,2025-01-02 08:38:00,AutonomousVehicle,84.31,-61.0,6.701,46.3,0.7801,1.72,72,282.23,90.6
DEV_01959,2025-01-02 08:39:00,AutonomousVehicle,25.45,-46.9,7.976,7.05,0.9387,1.27,55,837.06,484.17
DEV_01960,2025-01-02 08:40:00,Wearable,61.21,-66.1,0.981,9.91,0.7175,2.16,78,894.49,124.9
DEV_01961,2025-01-02 08:41:00,Wearable,10.78,-60.0,2.639,138.44,0.9399,3.46,60,508.55,820.24
DEV_01962,2025-01-02 08:42:00,AutonomousVehicle,31.77,-76.6,3.467,23.03,0.8474,4.91,74,230.03,528.36
DEV_01963,2025-01-02 08:43:00,SmartSensor,14.92,-58.3,3.254,9.23,0.8584,3.26,70,826.19,327.38
DEV_01964,2025-01-02 08:44:00,SmartSensor,10.27,-76.7,1.623,21.25,0.7818,3.09,92,538.32,468.82
DEV_01965,2025-01-02 08:45:00,SmartSensor,77.52,-68.5,4.134,10.91,0.7316,2.27,64,144.1,371.89
DEV_01966,2025-01-02 08:46:00,Wearable,46.97,-54.0,5.747,6.04,0.7089,4.21,87,527.68,853.52
DEV_01967,2025-01-02 08:47:00,Wearable,75.68,-69.5,7.951,26.42,0.7959,2.58,59,461.07,519.83
DEV_01968,2025-01-02 08:48:00,Wearable,47.25,-54.8,2.892,76.64,0.7844,0.73,78,574.9,37.3
DEV_01969,2025-01-02 08:49:00,IndustrialController,37.0,-67.6,6.896,11.86,0.8549,1.58,77,957.77,14.64
DEV_01970,2025-01-02 08:50:00,SmartSensor,67.38,-63.5,1.48,26.15,0.8258,3.96,71,343.23,566.28
DEV_01971,2025-01-02 08:51:00,Wearable,23.65,-63.1,0.776,8.39,0.9337,3.21,59,142.12,171.09
DEV_01972,2025-01-02 08:52:00,SmartSensor,33.59,-60.3,3.022,7.69,0.7213,2.7,77,39.47,493.69
DEV_01973,2025-01-02 08:53:00,AutonomousVehicle,67.32,-58.9,1.551,23.76,0.809,0.89,66,502.54,223.72
DEV_01974,2025-01-02 08:54:00,AutonomousVehicle,53.97,-68.5,3.82,3.24,0.7642,0.55,82,256.1,283.73
DEV_01975,2025-01-02 08:55:00,IndustrialController,60.75,-56.0,4.059,4.46,0.7977,0.69,84,943.39,67.92
DEV_01976,2025-01-02 08:56:00,IndustrialController,86.51,-42.5,4.94,46.4,0.9079,1.82,91,602.82,420.8
DEV_01977,2025-01-02 08:57:00,SmartSensor,25.35,-70.5,1.186,31.36,0.7487,3.31,90,559.1,165.15
DEV_01978,2025-01-02 08:58:00,IndustrialController,34.73,-44.4,1.443,54.09,0.9142,3.85,75,977.11,377.52
DEV_01979,2025-01-02 08:59:00,SmartSensor,25.35,-52.2,0.729,1.49,0.7831,1.44,55,32.82,125.18
DEV_01980,2025-01-02 09:00:00,SmartSensor,14.13,-52.5,0.92,17.09,0.7472,0.54,87,945.54,262.95
DEV_01981,2025-01-02 09:01:00,AutonomousVehicle,67.97,-58.5,3.172,68.77,0.9191,1.45,68,116.55,479.98
DEV_01982,2025-01-02 09:02:00,Wearable,19.18,-41.9,3.018,78.32,0.8886,4.99,65,998.02,112.52
DEV_01983,2025-01-02 09:03:00,AutonomousVehicle,28.99,-47.1,4.668,119.15,0.9284,4.4,84,27.76,690.01
DEV_01984,2025-01-02 09:04:00,SmartSensor,75.28,-51.8,2.751,65.07,0.8687,0.93,72,473.83,938.15
DEV_01985,2025-01-02 09:05:00,AutonomousVehicle,49.23,-54.6,8.121,91.02,0.9183,4.66,77,506.41,225.61
DEV_01986,2025-01-02 09:06:00,AutonomousVehicle,29.1,-71.6,2.442,36.26,0.8098,4.34,85,302.49,138.82
DEV_01987,2025-01-02 09:07:00,IndustrialController,64.47,-75.4,4.946,30.48,0.7176,0.65,80,985.73,356.56
DEV_01988,2025-01-02 09:08:00,Wearable,57.07,-48.2,0.863,17.65,0.7398,1.95,75,691.47,532.61
DEV_01989,2025-01-02 09:09:00,Wearable,90.2,-78.8,9.654,22.74,0.9113,2.03,76,150.18,969.9
DEV_01990,2025-01-02 09:10:00,Wearable,36.09,-44.2,3.968,13.09,0.7849,4.27,74,349.64,817.3
DEV_01991,2025-01-02 09:11:00,SmartSensor,71.39,-69.1,13.908,54.27,0.7087,4.63,77,302.41,414.93
DEV_01992,2025-01-02 09:12:00,Wearable,65.1,-71.5,8.404,3.32,0.703,2.11,67,77.68,965.53
DEV_01993,2025-01-02 09:13:00,SmartSensor,23.86,-63.0,1.225,14.01,0.8383,2.92,51,847.27,767.4
DEV_01994,2025-01-02 09:14:00,Wearable,15.61,-67.9,4.146,19.65,0.9112,1.29,79,164.94,611.06
DEV_01995,2025-01-02 09:15:00,AutonomousVehicle,33.43,-60.5,0.761,3.45,0.7983,2.24,68,69.94,396.97
DEV_01996,2025-01-02 09:16:00,AutonomousVehicle,80.77,-57.9,0.859,13.85,0.8739,2.67,92,172.36,334.02
DEV_01997,2025-01-02 09:17:00,IndustrialController,16.85,-61.7,1.426,55.45,0.85,3.4,82,352.95,232.37
DEV_01998,2025-01-02 09:18:00,Wearable,69.41,-60.9,0.573,4.62,0.7868,0.89,105,757.24,354.45
DEV_01999,2025-01-02 09:19:00,Wearable,72.33,-50.1,2.834,53.49,0.8932,3.83,73,222.97,426.21
DEV_02000,2025-01-02 09:20:00,AutonomousVehicle,55.41,-51.2,7.801,2.18,0.8246,2.08,75,348.35,964.82
DEV_02001,2025-01-02 09:21:00,SmartSensor,72.88,-72.8,1.693,65.28,0.8554,1.18,78,653.39,776.26
DEV_02002,2025-01-02 09:22:00,IndustrialController,87.73,-64.6,1.046,33.87,0.7357,2.14,75,435.73,591.07
DEV_02003,2025-01-02 09:23:00,SmartSensor,61.04,-81.5,6.029,66.06,0.9218,4.87,80,628.67,907.49
DEV_02004,2025-01-02 09:24:00,Wearable,43.65,-48.5,3.695,36.56,0.7805,4.28,60,195.83,150.68
DEV_02005,2025-01-02 09:25:00,SmartSensor,36.31,-54.6,3.52,37.1,0.8783,0.5,77,40.71,795.41
DEV_02006,2025-01-02 09:26:00,AutonomousVehicle,18.73,-64.2,4.086,1.23,0.9272,1.58,90,35.5,814.64
DEV_02007,2025-01-02 09:27:00,AutonomousVehicle,82.86,-35.6,3.094,63.29,0.9336,1.59,90,51.8,328.48
DEV_02008,2025-01-02 09:28:00,SmartSensor,99.16,-67.1,4.23,6.04,0.7528,2.34,82,681.92,501.53
DEV_02009,2025-01-02 09:29:00,Wearable,66.77,-66.1,7.346,53.72,0.7795,2.62,71,742.0,140.52
DEV_02010,2025-01-02 09:30:00,Wearable,56.79,-48.8,2.519,127.13,0.7021,4.89,74,730.37,85.74
DEV_02011,2025-01-02 09:31:00,Wearable,41.94,-53.2,2.437,54.91,0.7326,2.06,80,346.54,721.59
